filename,length,feature_length
5HkTArPiX8E,42,165
4gyda6wcww0,59,233
4jmv1XpnR90,60,237
-PMlBj8IuDA,60,237
-w-FX-ijMYE,42,165
D7cJVCMB7u8,48,189
-URzO1H3bs8,49,193
8nU1aVscJec,42,164
0JV0DRECUHY,37,146
5nCizBYvi8s,39,153
5IVsz3ainMg,49,193
-DH8ConSkE8,42,163
1EziuZrqP1U,30,116
2ziL2LBJt9Q,37,145
9F_JDLdDOTE,36,141
-6khcuB2d5U,60,237
7a5jn7UIZhg,44,173
-pNj_tY2pVc,46,181
cGUhG5PZp0A,60,237
1HYYnv8Giew,14,55
2heOTzDD0oU,44,173
DqQT03hOLA4,51,201
jaI41fTAM54,52,205
6ai-qaxRpDY,44,173
03wdFCvjgyk,48,189
gpIWcn9yiXg,45,177
-P6FjBPWv90,50,197
78iDwLevuKg,41,161
Q6rij_svhuc,51,201
5A9rQUuJgBU,15,55
1Edjfqu5vgs,49,193
0wX2bwUELps,54,213
6_C0umm5KR0,43,169
2oZyW78_-PY,42,165
CZpF7Cs6G94,40,155
EQzkiFF2tEg,35,137
7E3FQsTvSF4,39,153
1vW7e1TXwT4,48,189
eRwMZZD-n7o,45,177
2JIQ5CHGhn8,38,149
1sgU4o7y58o,43,169
8AYXpxT4jcs,51,201
9ZCHzzCh5nk,47,185
5WA2CPlH5OQ,46,181
3VTBwWeTxYM,45,175
W9QrPtfD72Y,18,69
1_Q80fDGLRM,19,74
8alMXBLWmNE,54,213
0kTHgSzQkfw,40,157
T-zswLppvNk,54,214
95Bn1R4Mm3g,51,201
4riITyWBB4A,45,177
4ApkJFVaItw,40,157
xyhPnOGNwVU,57,224
2VbXrbj2pzg,43,169
PuNLqr0oZeo,60,237
1SIfjAFalqQ,41,161
-whMt_RFYCg,48,189
C0j69NCIKfw,52,205
3-_U4EUYOj4,43,169
aHAgeOx1cBM,20,75
BR3U7WaCP-4,42,164
1oPiseY5V7k,31,121
4DIye42_0nQ,37,145
0ZFhnbWBX2s,47,185
BPaeXNtLMvA,44,173
8Lo8sTCdz-w,34,133
-0NxpZlO348,60,237
ELmcymPeitI,50,196
3la2-1FOBHQ,50,197
PEABLpVs3gg,49,193
ENX0totqysA,50,197
9wkqAPrhVmM,21,81
9_eXYyA8N18,46,181
-z-opcAwAhA,45,177
J6WBMKjh9KI,42,164
iAK8xAOUob8,51,201
kYV-JxDfdYM,55,217
8-6k5CX6wIQ,38,149
5V06vMjF1Ws,40,157
W1nb2hIeDKc,50,196
AQnphc6qeNs,51,199
58a38WSvNIo,25,95
0Ae0TjgPERk,60,237
3QjoihWyxFE,20,75
iyroRIRrXUw,59,233
5lyszxMsT20,37,145
5IbCejTVKNw,42,165
6sPXX8hTY1c,44,173
-FcB1UrcL0E,46,181
74VQWcrpNds,56,222
0OQv6lO50nY,46,181
1bg9tK5KaY4,54,212
3WVakre4zVo,41,161
7kXDksjzHj4,50,198
Ak6R1APC2Zg,51,201
8DUBvc8YQng,30,118
3Rgjs_ttdxs,47,185
6tn0G9S6QWY,45,177
-uKCpJHTwZ8,41,161
4BKfn2mv6ag,42,165
2YXKdagWlbg,47,185
lj7hzmz19-M,42,165
68RG3FL2g78,32,126
9eUl4gF0ED4,60,237
142TlfBU5PY,39,153
9WpFtVL_tqc,41,161
6JwAvXbxOrk,32,124
24tWz7gmngI,36,141
2zpLE6Cnm1U,49,193
O-VVb8Ag49g,40,157
_p2dP1Jfi7o,49,192
xN-nKHyKx3E,47,185
E6tdua70y5E,58,229
7HximW-9h9Q,46,181
0g_-KI5NZ-E,56,220
ZlIOKvEp1so,16,62
5Lmjq9Drcok,46,181
1bxni3UZ6mk,48,187
BzcOUlROXVo,37,145
68mqFek_y7U,36,139
56FMrkKJ96k,46,181
JYVaKRoLiK8,46,181
HxQgKit-huA,47,185
-3f9zdKh7Oc,39,153
0CVnbmuZcbs,42,165
CoXP3bLXLyM,46,180
1cQHf-TeETQ,54,211
0qC99Z0YeMY,43,169
4AIWnfIvjqE,54,212
2w7o1yAG0tM,54,213
57LdA4KcHtU,47,185
G2KruS9nW70,47,185
09S4On2TfGw,44,173
kX4-OMWCdCc,47,185
GWTZtu3NOCc,42,165
B-60jGEds7M,48,189
2CoR0Dl_YOA,48,189
H8L51uh_dkI,46,181
6wRJg4fbELE,49,193
6ySJtrDjp8w,48,189
8ScHkS_cqk4,40,157
-8vaqkzAcxM,44,173
BeeOHLPoJlg,45,177
ngFwhl4x7YM,16,62
BXWWHXp00ls,28,109
2f7NnTVQzR0,14,53
1fDpeM4ms_s,21,82
9JBG-Wi1gUQ,45,177
4KVKMrMs9eg,47,185
-Lh900sOUwI,54,213
GgbiMSIr4bw,37,144
08A9CKS5GNA,41,161
0BjaYl_jm5c,57,223
460HRb6hRIQ,40,157
BUSFTmkQTvw,37,145
rLDm254jtZA,35,137
2kNgKBYd41U,44,173
6NQUHjeWiEI,43,169
75ga2serFYE,39,153
noH950QMOLg,41,161
5vlTEA_lCa0,60,237
8K7OiwKgR08,38,149
-Yz04GDPqR4,37,144
1cxUWZgFwWk,48,189
BeUj_oXkUXg,46,181
0bQYnfj_Mk0,44,173
06EXwqyYls0,15,55
2jCkNdoSQ8E,27,104
96iE9WI9E_s,38,147
ZhjKBIOAknY,47,185
-9WhMNFBJpY,50,197
BH5r7tlPkiQ,25,96
Krasofv8pvM,42,165
26fwubrQ2qc,41,161
RnvPU-pv3VI,45,175
DEqdX5GtXPU,51,199
6sQnZuxAAN0,47,185
1mqE5FhYbDY,37,144
4JFDNDkYIeY,12,45
crS5cwurdfY,52,205
2G4lyzAZ1vk,60,237
3uHd7_jU2gE,41,162
3ERVo-HaKuA,44,173
2phhgFa4fG8,43,169
KAuDaNz_u38,26,99
2846YdQNh0s,38,149
UbPJ8MIGZNA,31,121
-A4WdJoJe7c,41,161
0538eZQa3hc,34,131
35r9Zwy0XX0,49,193
5PTIdvTDCgY,40,157
76ilqsui5Xw,39,153
jVG2woyJ5Eg,38,150
0cie68Qbzd4,35,137
KxLMzuKzpOM,53,209
0iFLrHercZU,44,173
326ShXeEi4o,48,189
-jZav58HEOw,40,156
7mwueVAjGIM,48,189
4v1HX8V90iU,45,177
2dQzoS6Usew,20,77
V2OjPsg7ydY,37,145
1uOjpHBKZ0Q,17,63
GHpBiaNjHJ0,44,171
2ka4jTyw6Zo,45,177
5ryrOVOdPdk,45,177
76F-K-7HUXE,39,154
5zYoE0OzoBU,48,189
ljQ1uYYhtxM,37,145
ALVS3Q_jNaU,49,193
WsnX97KzCFI,44,173
4hijHihnKzY,52,205
4qb-DnfGCD8,47,185
-Cta7QVe1hk,60,237
4l6IYZU8ZKI,47,185
-zaNAIhpfX0,40,157
4p-dncxh1Hw,10,37
1ohS6UvFVBw,47,185
4EZry32QHno,50,197
1aPg2P5ynlE,49,193
-llO0z4Va50,43,169
8gfvvkQIl1M,52,205
4SHm6lbVxic,49,191
0vtn8NhofOw,45,177
-Z5EdwWjdwg,47,186
2jzuDbipGa0,48,189
2S5nRkhDT9M,18,69
0_LWz68l138,41,161
8N_WAYjlgck,41,161
2__VywfLB_U,32,124
2PIoh4zSMUM,40,157
mEslZvugQCc,60,237
6a1QkIvhNAk,52,205
-rKfz35NgHk,39,153
9iq9LBSOJIo,51,201
4HsobupsnCQ,28,108
TGQkx3PSOKA,36,141
A7pW5W-4snM,34,133
0r6cwi-0SWs,32,125
-lcQmiz75XE,60,237
4wlixgIurOU,38,149
Zv65oGwauxs,32,125
2WIlj-NL6Hc,27,106
FF2bhR7s3VY,44,173
4puCHQH9GO8,50,198
051fzR7DDRA,53,209
0QHxl_qa77U,46,181
71kUmuq5DCM,58,229
EFdgfTqdF3Y,60,237
9S4-bVB6v0Q,35,138
0ml4dIfcnKg,48,189
2P-faHJs-1g,36,142
61OKQSrYwW0,24,92
Evh-bm79BgQ,44,173
CtjOyMSiAqI,46,180
0CaA0wAIbKc,36,141
qbRW_aw9KMk,51,201
tFhWe7lscQw,43,169
HIQ63_WoKwg,48,189
08wwSkZ-Jsk,39,153
-Gt_QuXr_NQ,46,181
0y39dlBB8Tc,38,149
7_Z_5kT-V80,16,59
--HuBNHXu9I,60,237
6grQbsv7IMY,42,165
8gksMh1rMFo,58,228
2C4P_aYRC0o,31,119
5_FAVPGAn3A,46,181
2Mal_mf_Ax8,41,161
lH_P-3V_MdE,52,205
1b58z2VV2Es,38,149
4JB6swLxn4I,51,201
5vRVSGbJYiQ,52,205
-LCgWn1IOK4,42,165
E691iyqE-uE,31,122
65xggirg8oc,44,173
8ptKlJtQO6w,52,206
VTwbKryrhks,27,104
yhBm-aCagaY,42,165
wFmekjmLAp4,42,165
5YfCTKbsuHQ,47,185
B00nfVc4FPI,39,153
-CfhAXuBCJQ,47,185
MNZgKyCnKlY,38,147
5PR6UpkG8AI,51,201
66Sl9ixB_5U,49,193
08zhZZn29jc,59,233
-rdjUIVtyZg,31,120
9HcahqYUVoc,50,197
LwY71kBf_tY,47,186
0jlRvgyDAXU,51,201
7-vFjIl7wCI,53,210
6d5kJnNrPbM,27,105
2eneDLL-zN0,39,152
7fnazFJBlh0,21,79
2NYdv9n8L_E,37,145
Pair_NsHdTc,43,167
AKbhQuZUfII,27,107
02JVmqDwL1E,47,185
2FilJ012FCk,36,141
NwfEO8cjSK0,50,197
8ieJbzu7ql8,44,171
67upUuEwqSg,46,181
66me0k4dCGU,60,236
lrCA2ow4PPE,43,169
fHXIQk3sUs0,42,165
3otUlQ4wvLY,52,205
5DxSqrIidPg,35,135
Owg_XU9XmRM,45,177
lQec6VM2Cfw,46,181
7-1fkQcntTU,33,129
PDToHQeouq8,51,201
A6xFNLeLPEc,34,133
-jK3mCH-VoI,58,229
4aMRgzWp4H4,58,229
-au4E_nffzk,40,157
27vjNfHzcvY,42,165
4l_LVR88DhM,45,177
0AzwtstgdU0,40,157
Nd2HKDBMkYo,44,173
j_cywbssn70,60,237
Cmz0InA1eM4,50,197
03nKZfF7LKU,38,149
QVprWKMTOz8,36,141
1ixeQy-U24o,23,89
9zk0HFG5mDw,47,185
5Tjiz0rkQz0,47,185
-PCNGd4UvFo,51,201
xBa0uehB4H8,26,102
BfrgQGGlUMk,50,197
3XfNuEVynXM,44,173
1oCfXFxnfjk,30,115
6WKXaNiiW5Y,50,197
3_2FnlQLVAE,41,161
1vEjPObCs-c,17,64
93vN8AS4jHY,46,181
4Yo87XkRzoQ,43,169
8UwvJl-eurw,38,149
CHpmbCS-SRo,53,210
-PljzzluWNw,52,205
O_SKumO328I,47,184
Rwf9Tl-DtAg,33,129
--9O4XZOge4,41,161
6q58oYVo9as,40,155
BSl9QJN4rkA,38,149
E_-vJwS74l8,42,165
7N6juL_vmfQ,38,149
ZmCFKnBaTBw,47,185
5Z2-FixkXVM,44,173
3yh6EEi_yDw,46,180
3pxoiN6EyUg,46,181
XRgEa9DwZ_Q,17,65
7oMLX-4ACek,55,217
a8cRcNvRJgg,43,169
chtrHNfaT9U,45,177
GQTxIBorSGo,35,137
1avy8rrBQTk,43,169
76UE7CyfAO0,19,71
B_6FPEmhH70,42,164
-YpovYcGB4I,22,83
wPfv8ifzzyg,48,189
1KOD4f2YSrg,42,165
0YCxhxWasl8,28,111
_TnfNR8lXxI,43,169
2p-ImRBLIso,49,193
16mThHSO3RM,47,185
-yGno5_ywmA,52,205
9k2Dxn0Uqo4,44,173
-FFeLquyrFQ,13,47
12BiXa25oT8,44,173
0niRSranQTY,32,125
BlpA5c4JRmw,44,174
0gyFFka0CCQ,48,189
IADbYuioZ9s,46,181
1RVEnz0zHJ8,36,141
2vUe3LakHAo,46,181
HYQ8F3qtKEA,51,201
I3qbB4Kq3Y0,58,227
VV-DgnPPhSo,60,237
-g3OCz3FxfY,60,237
-KOgOEvhrbw,36,141
B7m_WMOF87U,29,114
yy0n-N17n04,50,197
4TshFWSsrn8,46,181
2tvbXTF_MOA,50,197
5YXmPw3rgGc,38,149
nlDpRreRKO4,46,181
-BFcExBQfAk,51,201
-D0f4exnx9M,28,108
LwZNG7Uuu7g,36,141
4oNM9Ze60DI,47,185
8Vc1pnaGi9Y,42,163
HH8WRghL7n8,43,168
-PP5Hx17amY,46,181
2MYfUQFr6S0,41,161
2rFw6q6XxRY,39,153
0YtTdTtlj8Y,60,237
3jS8tWfLJxI,50,196
-P48AwTYcXw,31,123
EuYIwmEPeCQ,44,173
8VbxIzaSHfw,44,173
47UDBjg0oiM,45,177
7z2Ga3folMI,29,111
-8nDdZtXtQ4,38,149
1INnQRgjdFE,42,165
q221aOp6MDo,49,194
0-2kUSSzKwI,44,173
nlYlNF30bVg,40,157
OleATZcF1P8,25,95
2BIVdB6Ae1c,48,189
dweVBqei9LA,48,189
0744fGfQ9bA,14,54
1V-_H7F7oB0,49,191
0VWOvQpJJ30,42,165
BjWM6o-s8dI,40,157
6qe-RzVvfyU,39,153
2dBLvucCdj4,60,237
1DVq-bLjcnQ,47,185
0gkY8t5O7_A,50,197
0UX7Cl2iJJs,44,173
1dyFP4MGkIM,33,130
Be5QfGlNGN4,39,153
ChlD_ZfpPdw,24,93
-yz4rAkdWmA,47,185
5cxMHAETn-E,51,201
EFJGWWcz4Yw,51,201
8m6ktbBTe0A,40,157
2NNFyE3AtVg,49,193
1gWgFP--6OU,39,153
-1ukRC9M6bc,44,173
3BHYWTnZIvI,45,175
2a6AytwygrI,15,57
0X2IkSJsAEE,39,153
DqOGYyFVnKk,41,161
B8l1zEMfKv4,28,108
LJJ6MoA89Gs,51,200
JQwirnKysXI,44,173
9CNhugdDhs8,49,194
4n7X62O0E1k,50,196
_6GwKOIm8Ms,33,129
4-XVyCjXwNY,50,197
l7RTgupQWcc,45,177
ckzLHmauwI8,38,149
YFO26ojd-sI,51,201
ux7HhOxMRE4,56,221
CwTaf5_dqIk,41,161
2MSEE4qvpYY,43,169
3wboiuBfavA,45,177
QIqC2rJGFwU,46,180
fAns8GJzYeQ,39,153
ymF7hj_J3Yw,44,173
3vPuVLFnSX4,54,214
94fkBLv5zsc,48,187
6-46rnWPF3s,56,219
9UnFJ5qLTxE,21,79
2Iln7mu732o,50,196
amnTHP7uB40,20,77
GkVO9nuh5Ho,50,197
A2FMM_PmPf4,56,220
6r7Dm1xU-DM,38,149
7B9BmsA18mA,60,237
FCjxezskMEA,23,88
4KfIn-rRetc,45,177
ZNEEzZXROTo,52,205
EiWBT5fN8Jw,25,95
--Z4X0SQxBc,11,39
7_4cuwMuhbs,45,177
7iGbHQarjLk,35,135
0i_lGB3GshY,36,141
AeUtReT3Lxc,32,126
5-_buCA_jtE,47,185
-hj4ZnuR6eA,49,193
2OcsicqVoDg,57,223
M_iQqa9k7tg,40,157
0SgrQRpaas8,22,86
-i0dTCl0rmE,60,237
7XLMpyqLP7k,38,149
2J95Q20om8M,41,161
4NLW2X3DuMU,33,129
6PdQjCUz-S4,47,186
AnO7mJEbiSM,45,177
2GnUD9XypV8,56,221
DAZ-W7RP4N0,60,235
2Rwp6f7Rkmk,36,141
0Aeb5AS7dCs,39,153
lJTpC9bjne0,39,153
-__L3T1Yv_4,46,181
CdSt0vG0uk0,42,165
EB5rkiiHFw8,46,181
0DfHhGwjhDw,49,193
1UtX_r3nZp0,53,209
-_Ayj06VeIk,24,94
Ysrlv2UlG8A,45,177
mZIBXZlICgw,49,193
113A_upp5hw,39,152
3vCRfWuJDNc,31,119
mbLiZ_jpgeY,41,161
-TDLthDbY5c,42,165
AZfD5KrH5d8,48,189
5Z2-9v4avAg,41,162
-ql9bQ_JBwo,60,237
2cEM6Hu90v0,50,197
Aexx3BVPuEc,48,189
ZXbnWlzc0ro,51,201
2_6xnNwKwuY,26,102
88jxgPY-dQk,48,189
4Rto9BkNv-Y,49,193
1okvYfz7lyA,39,153
XLv-1DYujvo,40,157
0W77F6fIrd0,46,181
03hFQ4wxzRE,55,216
0kQkVbOikzQ,22,86
7P46vKuO3Hg,51,201
9jYHyxOpUrA,49,193
2WdgZxmSSaQ,44,173
fESL2PLuIwA,40,157
30BeHgm4lKQ,46,181
6zxBGyCPbFA,50,197
3evSIQ15Zbw,41,161
IiCNAp2sR9c,38,149
4m2g9OB0SFU,46,181
-U_r3rJsR4o,36,141
FM1rJBmPXqs,26,99
FEONPM3mckU,49,192
8o7ZKTvZpLc,26,100
2cZP2alATm8,42,165
3a8Ng5TYDps,43,169
-RmBbZuxWmg,42,165
00pANbTPix8,57,225
98bpMqJAmxo,39,153
RPscbFkdUto,40,157
gGhgsrlwkaw,30,116
kTflV6v77qU,45,177
5o4sNgBcZfM,43,169
6RptdyF2Nu8,36,141
5JD2GZBYigo,60,237
-vUcGFlGbDw,60,237
WrbQ5NIU0R0,59,234
6Ehj3Egq2VI,60,236
JlmUCZKjkuY,48,189
0gah3zIgkgs,44,173
-a5i-QtMzok,47,185
6w6uwabI5xA,21,79
0xcNLamrBoE,44,173
-etr03BsiO0,43,169
3znWQ4SURxU,30,116
IcZ1gMwxrZA,46,181
-LblDlF0WZ4,42,165
-CcGuq0yoKo,39,153
0qvekTGYwe4,43,169
5sumS7_ogEw,33,129
6MBV8lTyBss,54,213
-CsnNy_s4EY,32,124
-qymcBqBEN4,57,224
6l1qTc3GiBg,47,185
2ZTp1OgRwIg,49,193
-M_iEmzKxB4,45,177
3yl2yTzV0AY,49,193
3PCVpLWlY3M,47,185
8yOZD0XQmAQ,55,218
Fob7tNJsgjI,14,52
T7SjVkqAn8U,45,175
0AqTVtGcKAk,34,133
1Yn5xhaKdQw,34,133
1v6gqgsDrJY,37,145
dfsvT5xImNg,47,186
-rowxr24Xuw,60,237
GwxF07RJaSM,22,84
2brkecipIPQ,21,82
jcoTSA5FxpE,51,201
03Gd-F85pG4,53,208
J9TaPK4a3cw,60,237
QJDLZ53UsLk,21,79
4cZ__FPecxc,40,158
28D6j6U0sPY,37,143
5Yp8n8W4rLw,46,181
Ad60MuLj6Oo,31,120
-51CA8BX7gU,60,237
DKSrNxPQrbY,42,165
CO1M63tvnrw,52,204
CngsPppEunk,50,197
Dj9gyAoqmQ0,40,158
58zhQEdMTyM,37,144
1gA93zC-ckQ,48,189
3IFJADP3n5A,53,209
5AgmzKgZdEI,35,137
eiCJUyj6r-Y,30,116
0Lro_JzyUX0,60,237
H5rRqioLDxY,60,237
-bK6zHrlQjw,60,237
2B2X7hjeWQk,48,190
4sfsHozMcEo,42,165
4Pu8OY7mrm8,50,197
3fPKnU9ghYg,49,193
3XK0fEpvQWI,32,123
1CHowKBwGGs,44,173
GbJ84ESfKOs,51,201
cwHRegcjasg,39,153
0xdgWNp88tM,54,213
8Qd-4VM9Ox0,31,120
3iq92B3HdtM,43,169
AJ2_gn8V2fo,37,145
8RropCmiKZo,36,141
4RzAe3fyiY4,42,165
qbRZ67ynqp0,50,197
573HUJlOJL0,46,181
ZtxAGRDyw-I,26,101
BTvNAYH9hns,48,189
26U5fThqNco,12,45
0c4fhU4_8do,19,71
2S1bam0OdlA,27,105
D5v0T_MKG90,47,185
8dx4FvUmVDM,17,66
-rm2UgtVIJQ,58,229
0AQvDc3w0S0,42,165
928NSu5S-uo,20,77
9ZClVJ2V7bA,46,181
1OXR9L6S83M,50,197
UqyvFyQthHo,48,187
DvtqwAsCpbo,44,173
2U8RhxWEQvk,48,189
Czclcstobkg,44,173
-OotdhPEnos,60,237
29y1jdo96jw,18,70
1GI75yXlrTk,45,177
Iyf2C0_SwuQ,11,40
pzAiXfVmLGA,40,157
-gng9I8Bu4Q,52,205
-AEIKTejHRo,47,185
70W26uLo7Hc,43,169
BG9oq6EH8xE,42,165
0HA3672AW7s,50,197
3Vu_2_YBeTk,55,217
AROokQkqAQM,48,189
79kTmQT56fU,43,170
SuRVsbK22io,23,88
95L0VuOIZbA,60,236
4V1R-HYcYuk,52,205
6bSBYFGLHXE,43,169
03v7NSP21i0,32,125
3L5WMTen29s,20,76
1ljQxmjObH8,43,169
8TSnOcdBovA,42,165
-60bBlFvY4U,25,97
u_1-vcOg5W0,59,233
2K6TBvO4iSQ,36,141
ehxbLaJSGMM,36,139
69nLZVy9txs,50,195
-ZT5ozXg1AI,50,197
RVV2k3G6hes,42,165
pZncDS2j_1E,55,217
2gs0Ltt5niY,43,169
0X7d39GnlgM,49,193
0ABrQRSaDgg,48,189
ac2zwTHwKr8,49,194
2houBS6ITvU,29,113
ga6Q5sJLaqU,35,137
u0VZUjxb4p8,45,177
2sw_J5RClOc,41,161
4rfg_8SXrq8,44,173
NSEzNYgLuAs,52,205
yQvo1SiaZHI,40,157
1OXjB3-MUcs,53,208
0T7dVfxUe6Y,19,71
2jn-CXFqf_U,49,193
_UmY2aYt1YQ,43,169
32IKJs7PmLA,15,57
M9KoxhMj-oM,49,193
-ZiYgIPLCrA,38,149
R60qQ3ag8y8,43,169
37w-bMxhbAk,35,137
0appLOeTIp8,46,181
1DT6B_jXkUw,43,169
8EKCO2XKJ7w,53,209
CuiPrrlVGOc,19,73
aBI4otPGdKU,45,177
01vFr9LE3Vo,39,152
1VH8orDEFWQ,51,201
6-DAiSEzRA4,35,137
0Pt_NiiZYgU,40,157
3KGel_cl8ck,47,185
8jtKYSQKCpY,42,165
gEbqh2WEfKU,42,165
gfpZ8kIukNc,48,189
AHIV0RMwnN8,47,185
GXRooshOGuc,50,197
FQBTXS5SkW8,43,169
06T1OXnb36k,32,125
GQpcPvyxhuE,40,157
88mZLf_gUa4,45,177
-miI_C3At4Y,37,145
31zqGonKYR0,49,194
1CcfihQOcEQ,33,129
pkLw94kshuQ,45,177
5Nsqg9L9tc4,41,161
7F6dMHBm0xc,29,113
3EA-bKKcrkU,52,204
Szwd-0tatdo,39,153
23x62LQt5p0,52,205
AH55hpqhsPw,32,123
MBwX8UvrOzY,46,181
AENNoAeote8,54,213
S_Wmb9Gz0Us,41,161
-H_3oEkKe0M,50,197
2JsazOf3bWs,37,145
-JMHRrms_Cg,32,126
4J23ysR3jXc,39,153
6Kh1De57Tic,45,178
28SKOvm8kX4,41,161
1gg5D4rszlg,54,213
NKZif1Qw33E,17,65
_s_DXYISn9A,12,45
0m6z1xWjhHM,37,146
2TprtMP1RDo,52,205
5H2wgMBYGBQ,12,46
3HwvoTDM6_o,27,104
9EDU-ffspls,49,193
1M7bb668bm4,45,177
HDvPMEU33HM,37,145
-4XHW-rTETw,60,237
0hLXe5kgGuM,33,129
3xXMIH-moJI,45,177
49oz56M6mAE,50,197
Bq57MqjvFkU,40,157
3dLo-Kc897w,37,143
skxOyyYReQk,50,197
-aUJLRXkj-Y,40,157
BOMAzVa5QRk,38,147
21kLxx_C0k4,52,205
05YBpmCnoOQ,22,86
jP3F__n2uRs,41,161
0I6Mlp27_gM,43,169
A69_hm6mMrU,42,165
7Sczq2-m8RQ,44,173
-Yj-NMeHIxM,29,112
5_r1yLGXfUw,45,177
2IJaODbc2js,43,169
36FxPYlQJs4,31,120
1zAuAlICCY4,33,128
76YU0pl1a5g,45,177
-9yf3oNuowg,46,181
DfWwTcayIv4,51,201
-IirOhWxc98,52,205
BB662GBCLkI,52,205
0UaOdIgHAaY,52,205
3c2RP2s81jE,28,109
-6GQmaIFTOM,43,169
1ZvCbhKx1vw,38,149
3-kolNcY53s,38,150
3wD_ABnsxx8,47,185
15nVe6RwUNM,28,109
gFs6lRAQsLg,45,177
5KpVNqZC6T8,42,165
kZQkCqkUBVA,46,181
DnEvqd1agXI,41,160
-vu4jJkffMw,43,169
1OvtyRzKVso,44,173
G27j0yuYtQs,34,134
d0Uz_RnRV88,56,221
34TQ3PjMFuI,41,161
1qJimtxoYdk,51,201
DEQA0rMExqA,43,169
3qesirWAGt4,37,145
6hyBe3FO-xI,45,178
-HpCjiutVuE,48,189
-9I17YJGFug,40,156
-00nar1nEPc,44,173
-_ZnPrnorVQ,60,237
OWuMapsvJ3w,46,181
d2yLX6TwS_c,39,153
5FGeo3lAS1I,21,79
e5Wu9El1mI4,48,189
-mWYY0OLJvM,49,192
0-KeN5sfo-M,30,117
4sTQvJtsuSg,20,75
4SdlCA-o7J0,53,208
Rhl5nDCU0u0,43,169
5Iu-ahHr048,42,165
QYMPYgEBxp0,50,197
9pX8I7KzQAI,42,165
3ItHVu-KT2k,53,209
1UB94O0p1Ls,40,156
HQ8eR2lvjSE,51,199
4_J8VWQzWsM,44,173
3ZEKm39rl4Q,60,236
A7XDDV5TmV8,36,141
4VxzajEAl8Y,43,169
Qu0I-QpDoz4,29,112
-Wigi5NZWPY,26,101
5p0BeKfgfqo,43,169
WzIeJ_yU9ys,37,145
-SkaeD74V8Y,44,173
VAqgpoyD2jc,40,157
6d_RTzFfQUE,42,165
RSryuuvUfDM,41,161
29nXmswqu3A,47,185
WWu24rJscDI,44,173
Z7yFCSsIm8w,44,173
6pGwYLAKm50,19,73
4qBbSoLpS3M,43,169
8ZJeFXSYZi0,30,116
-en-yFsmIO8,25,95
qUvHb5szJfs,51,201
BTZmHbLgSMY,36,141
EoQTMXansDY,47,185
JXMyZ929lpY,38,149
2VDrzEBKhmQ,26,99
dhvZfhfH4HA,46,181
yXeKrbtMz2M,60,237
1NvpdqTAf3U,42,165
3DHm_I7hRZQ,45,177
24HRi054dAY,43,169
Pny1CWL93Ic,39,153
6goxuujVo38,50,197
6OxmvWDY1p4,48,187
8LToAcFGn-k,47,185
C7dk8-aCdUw,53,209
2O7oDm1FaPU,22,84
KBAW9bg6tPk,41,161
4oEjg-ZPXBc,49,193
KbIw9tsxoUk,59,234
2Q5HThyEfYk,46,180
Djavs2M4U7A,42,165
2brvA4UqqDM,52,206
1jGBNoqkopY,50,197
2E7Iwu3-l_Y,42,165
0GXAEv4sa_U,44,173
Ats1rim8kZc,45,177
gIZ9kKdx8ho,49,193
DjXyE3_g0b4,45,177
4TgXgwVndiw,42,165
CLq0yym5aWA,30,115
-DXq8b_yfTQ,48,189
3mvE_CeH9q0,41,161
1jE7PG888_w,51,201
6pTM96py2CU,42,165
-A43nHVdcUM,41,161
5PKqL7dulQc,40,157
-QmzOJHDwH8,60,237
45L_jkY77o8,36,141
0fdwOEPfznk,45,177
99WZAe6QKUc,38,149
7Pdf0E_UyKA,53,209
4xf8wsy94EU,14,51
6zYnjJvq3JQ,58,228
-aLuigm2N2A,51,201
8nF1HoiEq-U,41,161
1BYZiONhW3c,35,137
-MJDUbKjyHA,33,127
5RhulB6JTdA,29,113
01yceAJm8yM,55,217
2ei5ygwZySA,57,225
34mSEAjJdjM,51,199
0INNSDdpHaA,44,173
4oNMRGGEGfM,36,140
0_Nsv6UW7eg,53,209
1CrJb4g3ZIU,42,165
-Vvs_Dq9E98,42,165
-V_KiUM6Ioc,60,237
6QvSd79Ocw8,58,229
2UtwiVVYfGw,51,200
62hv7WxVk-4,46,181
0zaoTSKR5eo,44,173
-p7V24IWSbs,60,237
E1I6LhzVPVw,55,215
-SKnbdKeajU,16,62
-bx0x_RcC6Q,39,152
1W8QL6H7cVc,51,201
7biN0MVMzsM,40,157
eR9TsnHiAEk,51,201
1dyTIbmtgps,47,185
3M6F7RjIJeE,44,173
-x--ajxJq6o,40,157
0CShCAYy0Yw,41,161
G7LFtvgGVuk,49,193
2q2WoUlDN7Q,42,165
-oxzcoEeGqM,40,157
-PlQ-d2PplI,48,189
-TuR11dyrTo,47,185
5FXNA6IbL2k,20,75
1tIrIAImJgo,46,181
lnouwu8AszI,27,105
3W9ZTnR-lP0,31,123
emAtRpVf2_A,55,217
-EjUpvGSXcw,60,235
G9fePINE3lU,50,198
3pawubfvFek,34,131
0UEWX-2epho,32,125
2dvgvZ0qNcg,47,183
3wFXCiuvbAI,43,169
er8zQZ4d0Ew,43,169
-9YohOxYZ0Q,41,160
-atZkewj7GU,46,181
7RNTXUuCKoQ,58,227
63xNQaOYAv8,20,77
6EGp641qNgg,43,170
H1N1U84fBM0,37,143
